time,exact_position,float64_exact_position,low_precision_exact_position,float64_biased_position
37.08,0.814394185992,0.82712266092,0.8277,0.565162286304
37.2,0.878008020817,0.888488444985,0.8892,0.659004066344
37.32,0.92899370484,0.937059995442,0.9379,0.743545981
37.44,0.966617924821,0.972137881965,0.9731,0.817594974772
37.56,0.990339541827,0.993216982987,0.9943,0.88010606826
37.68,0.999817374286,0.999993759455,1.0011,0.930197104913
37.8,0.994915105109,0.992370625786,0.9935,0.967161200021
37.92,0.975703242301,0.970457355106,0.9716,0.990476716275
38.04,0.942458104865,0.934569498512,0.9357,0.999814625109
38.16,0.89565784858,0.88522384114,0.8864,0.995043149953
38.28,0.835975588816,0.823130960455,0.8243,0.976229625865
38.4,0.764269719299,0.74918499394,0.7503,0.943639549296
38.52,0.681571566067,0.664450763512,0.6655,0.897732831408
38.64,0.589070554189,0.57014844209,0.5712,0.839157307803
38.76,0.488097100585,0.467635983101,0.4686,0.768739596271
38.88,0.380103479003,0.358389565956,0.3593,0.687473431556
39,0.26664293236,0.243982339061,0.2448,0.596505641775
39.12,0.149347332869,0.126061766484,0.1268,0.497119964377
39.24,0.029903711269,0.00632590446888,0.007,0.390718930042
39.36,-0.0899700072855,-0.11350105057,-0.1129,0.278804070166
39.48,-0.208549711671,-0.231693590481,-0.2312,0.162954727251
39.6,-0.324129902218,-0.346549742689,-0.3462,0.0448057672263
39.72,-0.435048220449,-0.456415578603,-0.4562,-0.0739754917859
39.84,-0.539709358333,-0.559709030184,-0.5596,-0.191712808658
39.96,-0.636608003158,-0.654942671731,-0.655,-0.306744674374
40.08,-0.724350488045,-0.740745138805,-0.741,-0.417447759246
40.2,-0.801674836675,-0.81588087588,-0.8163,-0.522259821339
40.32,-0.867468913949,-0.879267928342,-0.8798,-0.619701752833
40.44,-0.920786421533,-0.929993522637,-0.9307,-0.708398453192
40.56,-0.9608605082,-0.967327210205,-0.9682,-0.787098234579
40.68,-0.987114799251,-0.990731385946,-0.9917,-0.854690485679
40.8,-0.999171686351,-0.99986902973,-1.0009,-0.910221344646
40.92,-0.996857758569,-0.994608559486,-0.9957,-0.952907159997
41.04,-0.9802062965,-0.975025725985,-0.9762,-0.982145549506
41.16,-0.949456793598,-0.941402522029,-0.9426,-0.997523901021
41.28,-0.905051511608,-0.894223121757,-0.8955,-0.998825195244
41.4,-0.847629119636,-0.834166908531,-0.8355,-0.986031068312
41.52,-0.778015508343,-0.762098691823,-0.7634,-0.959322070944
41.64,-0.697211911387,-0.679056253952,-0.6803,-0.919075120511
41.76,-0.606380504948,-0.586235406024,-0.5874,-0.865858181977
41.88,-0.506827692464,-0.48497276825,-0.4861,-0.800422252779
42,-0.399985314988,-0.376726522613,-0.3778,-0.72369076475
42.12,-0.287390057406,-0.26305541505,-0.264,-0.636746552649
42.24,-0.170661346715,-0.14559630951,-0.1464,-0.540816573197
42.36,-0.0514780602433,-0.0260406171138,-0.0267,-0.437254590263
42.48,0.0684456211815,0.0938900601691,0.0933,-0.327522070552
42.6,0.187384867834,0.212468720586,0.212,-0.213167559382
42.72,0.303629008847,0.327987831426,0.3277,-0.0958048276132
42.84,0.415506136323,0.438783917493,0.4386,0.0229099018827
42.96,0.521407151937,0.543261515149,0.5432,0.141301326843
43.08,0.619808910155,0.639916146986,0.64,0.257698707479
43.2,0.709296125226,0.727355986307,0.7276,0.370459443955
43.32,0.788581726848,0.804321899425,0.8047,0.477992256758
43.44,0.856525371757,0.869705577192,0.8702,0.578779642834
43.56,0.912149844968,0.922565494647,0.9232,0.67139929059
43.68,0.954655114798,0.962140468979,0.9629,0.754544151557
43.8,0.983429839498,0.987860620557,0.9887,0.827040885458
43.92,0.998060160023,0.9993555792,1.0003,0.887866418383
44.04,0.998335652446,0.996459817502,0.9975,0.936162380411
44.16,0.984252354436,0.979215034432,0.9803,0.971247218927
44.28,0.956012822241,0.947869554866,0.949,0.99262581669
44.4,0.91402321738,0.90287475371,0.904,0.999996478928
44.52,0.85888746493,0.844878556101,0.846,0.993255190855
44.64,0.791398567439,0.774716107284,0.7758,0.972497085528
44.76,0.712527199381,0.693397746522,0.6944,0.938015101331
44.88,0.623407746214,0.60209445821,0.603,0.890295848024
45,0.525321988818,0.5021210097,0.503,0.830012739709
45.12,0.41968066799,0.39491701865,0.3957,0.758016491612
45.24,0.308003194146,0.282026222532,0.2827,0.675323114785
45.36,0.191895794046,0.165074248809,0.1657,0.583099578162
45.48,0.0730284088809,0.0457452059032,0.0463,0.482647340292
45.6,-0.046889324047,-0.0742425679675,-0.0738,0.375383983156
45.72,-0.166132660567,-0.193161248859,-0.1928,0.262823207249
45.84,-0.28298655617,-0.309298407768,-0.3091,0.146553470242
45.96,-0.395770333026,-0.420981669604,-0.4209,0.0282155706632
46.08,-0.502861852715,-0.526602795399,-0.5266,-0.0905205070491
46.2,-0.602720847008,-0.624640840939,-0.6248,-0.207979159366
46.32,-0.693911071122,-0.71368405837,-0.714,-0.322502809786
46.44,-0.775120960842,-0.79245022536,-0.7929,-0.432475300554
46.56,-0.845182496388,-0.859805109106,-0.8604,-0.536344699881
46.68,-0.903088001731,-0.91477879928,-0.9155,-0.632645202803
46.8,-0.948004637721,-0.956579674744,-0.9574,-0.720017816623
46.92,-0.979286380587,-0.984605802892,-0.9855,-0.797229539015
47.04,-0.996483313521,-0.998453607479,-0.9994,-0.863190758152
47.16,-0.999348097709,-0.997923680118,-0.9989,-0.916970629311
47.28,-0.987839529738,-0.983023651763,-0.984,-0.957810210948
47.4,-0.962123134214,-0.953968082823,-0.955,-0.985133174889
47.52,-0.922568783067,-0.91117537349,-0.9122,-0.998553939465
47.64,-0.869745375782,-0.855261738779,-0.8563,-0.997883110848
47.76,-0.804412657075,-0.787032335029,-0.788,-0.983130155771
47.88,-0.727510289685,-0.707469665655,-0.7084,-0.954503267935
48,-0.640144339469,-0.617719433096,-0.6186,-0.912406429982
48.12,-0.543571367151,-0.5190740407,-0.5199,-0.857433712489
48.24,-0.439180355551,-0.412953982118,-0.4137,-0.790360890446
48.36,-0.328472732227,-0.300887386193,-0.3015,-0.712134495517
48.48,-0.213040774843,-0.184488011907,-0.185,-0.623858458587
48.6,-0.0945447098797,-0.06543201025,-0.0658,-0.526778531089
48.72,0.0253111659574,0.0545662123548,0.0543,-0.422264704961
48.84,0.144802998172,0.173778681502,0.1736,-0.311791879316
48.96,0.262212168208,0.290488737635,0.2904,-0.19691904667
49.08,0.375850011873,0.403015755946,0.403,-0.0792672924378
49.2,0.484082106939,0.509739347372,0.5098,0.0395030818254
49.32,0.58535178059,0.609122692196,0.6093,0.157715988598
49.44,0.678202498625,0.699734670251,0.7,0.273703207339
49.56,0.761298814396,0.780270469056,0.7806,0.385827926419
49.68,0.833445576169,0.849570373106,0.85,0.4925078418
49.8,0.893605116675,0.906636463783,0.9072,0.592237486519
49.92,0.940912177586,0.950646989382,0.9513,0.683609475827
50.04,0.9746863543,0.980968198333,0.9817,0.765334368213
50.16,0.994441882011,0.997163465229,0.998,0.836258861994
50.28,0.99989462233,0.998999578225,0.9999,0.895382070715
50.4,0.990966149975,0.986450097295,0.9874,0.941869647654
50.52,0.967784880738,0.959695734964,0.9607,0.975065560126
50.64,0.930684224516,0.919121754049,0.9201,0.994501347412
50.76,0.880197789967,0.865312419876,0.8663,0.999902731685
50.88,0.817051709762,0.799042586857,0.8,0.991193488607
51,0.742154196814,0.721266540587,0.7222,0.968496523019
51.12,0.656582481702,0.633104256133,0.634,0.932132134497
51.24,0.561567319155,0.53582527039,0.5367,0.882613497294
51.36,0.458475286438,0.430830400754,0.4317,0.820639418416
51.48,0.348789128248,0.319631573347,0.3204,0.747084476067
51.6,0.234086430795,0.203830051283,0.2045,0.66298667759
51.72,0.116016931811,0.0850933764815,0.0857,0.56953281112
51.84,-0.00372120718019,-0.0348686429417,-0.0344,0.468041697619
