grid,true_pmf,bias,reconstructed_pmf,visit,record_step,record_bias_range,forward_work,reverse_work,fast_forward_steered_work,fast_reverse_steered_work,slow_forward_steered_work,slow_reverse_steered_work,pair_grid,pair_true_pmf,pair_fast_forward_work,pair_fast_reverse_work,pair_slow_forward_work,pair_slow_reverse_work
-2.4375,24.4174957275,5.74773306114e-07,2.82427607401,1.16666666667,160,1.07206026977,0.423002864612,0.770034098157,14.8955123396,21.1488826043,3.83918446933,1.90287757154,0.9659,2.13990692614,8.03805646805,9.6489915876,2.57249726275,0.0270997405147
-2.43333333333,24.2173345679,6.66460025872e-07,2.82427596922,-0.516666666667,170,1.0932523017,-0.148150535008,0.549303665201,41.2548000357,38.7592533627,1.716253812,-6.21647444157,0.96896,2.00659273249,7.70807117009,5.16248201392,3.26940602896,1.68751890315
-2.42916666667,24.0183375292,7.72103691815e-07,2.82427584848,-0.395833333333,180,1.13332086562,-0.664939737417,1.18313965032,19.560047952,5.90671589128,-0.749095895867,5.11644686793,0.97202,1.88034099292,6.43327519532,7.5830443399,3.94965051493,0.091065503501
-2.425,23.8205003906,8.93719561811e-07,2.8242757095,1.00416666667,190,1.23372601579,0.0274561644663,1.0487723062,33.2924606936,20.7050088555,-1.46938553451,-2.77378461713,0.97508,1.7608097275,6.42184755895,7.94827009424,2.68418675975,2.67777385867
-2.42083333333,23.6238189384,1.03359670448e-06,2.82427554964,-0.858333333333,200,1.28837138516,-0.46921804392,-0.241587586045,9.00742874247,29.4944759999,7.01539091139,10.0029970927,0.97814,1.64767364757,9.38238275786,12.12548086,0.974866398982,0.418450646311
-2.41666666667,23.428288966,1.19433261732e-06,2.82427536594,-0.2375,210,1.33474757831,-0.313208117067,0.206678573462,36.9271863128,28.9984805408,-3.23532113801,-2.30917422412,0.9812,1.54062331161,10.0586848726,8.59168022657,4.52149006542,1.88397525241
-2.4125,23.2339062744,1.3788718503e-06,2.82427515504,-1.25416666667,220,1.44189787014,0.726518530268,0.369235628472,24.9965122837,49.6880725382,13.1369716246,1.89107680735,0.98426,1.43936432561,9.92435065641,5.94310127268,2.71830884046,0.837766831684
-2.40833333333,23.0406666715,1.59054904782e-06,2.82427491312,-0.7875,230,1.50190053119,-0.155241722951,0.506232931901,36.9996427256,24.6563426492,5.32195696666,-6.78010351725,0.98732,1.34361658574,5.77060496004,8.75400018677,1.52191800201,1.88416271378
-2.40416666667,22.8485659725,1.83313685735e-06,2.82427463588,-0.558333333333,240,1.5495929046,0.22287930068,0.148490008762,31.542874292,24.3469965319,8.03200892412,6.01501427596,0.99038,1.25311356078,13.6951678779,7.426185211,2.88349499763,1.49479020873
-2.4,22.6576,2.11089919189e-06,2.82427431843,-0.358333333333,250,1.58820479903,0.251585887486,-0.253033112447,8.51606110532,16.1171290345,9.79998480965,3.87151587361,0.99344,1.16760161221,8.26017987126,12.7264501591,2.32933370635,-2.11210114734
-2.39583333333,22.4677645836,2.4286503733e-06,2.82427395529,1.2625,260,1.59165024292,1.17092672166,0.582055197186,-7.70530700211,39.4982574254,11.754445651,16.1184671104,0.9965,1.0868393499,11.9309104836,5.47307362579,1.19257871207,1.79191869168
-2.39166666667,22.2790555604,2.79182072711e-06,2.82427354024,-1.2375,270,1.65957433449,1.96262219511,0.611564439906,13.7523067558,17.0193362556,11.7984373106,11.7807151075,0.99956,1.01059702139,7.35721411342,7.29212283154,2.44789356128,0.284285705628
-2.3875,22.0914687744,3.20652924424e-06,2.82427306628,-1,280,1.71956140631,0.630842215764,-0.319145289691,1.93782006998,22.9383903487,-7.25535619918,4.12224832721,1.00262,0.93865593298,4.9369211986,9.66554783059,2.92093848595,1.42374819587
-2.38333333333,21.9050000772,3.67966397309e-06,2.82427252556,1.21666666667,290,1.75448823289,-1.1395979021,0.505724067217,-3.27930616818,46.021772435,9.03580573752,5.23579107353,1.00568,0.870807900878,12.4213599809,6.20129376626,0.937455600628,0.287558992494
-2.37916666667,21.7196453273,4.21897085546e-06,2.82427190921,-1.75416666667,300,1.7749118065,0.31968571008,-1.47253646574,2.54035681758,18.5662469828,5.46754484225,4.7049562921,1.00874,0.806854730736,9.73198224383,8.87446799781,2.25717386861,1.76777906997
-2.375,21.5354003906,4.83315177202e-06,2.82427120729,-0.208333333333,310,1.82799717228,-0.325267525189,-0.03889115451,10.911803635,-0.00400206727808,12.3552749344,1.12310880528,1.0118,0.746607724097,7.82200812638,7.20214368752,3.00356179991,0.50038043322
-2.37083333333,21.3522611403,5.53197261808e-06,2.82427040863,-0.245833333333,320,1.94013953255,1.62920694662,2.61833381733,-4.09813464621,50.6578384438,3.58922531328,-0.803109589689,1.01486,0.689887210253,9.59048600506,8.43119279469,3.85829972324,1.67929843807
-2.36666666667,21.1702234568,6.32638228669e-06,2.82426950074,-1.24583333333,330,1.97197763396,0.884742477478,0.700651856855,-0.773579539277,6.81931886928,6.13458275976,-2.80994184126,1.01792,0.636522102158,10.4305773053,5.14468375132,2.95850047487,0.659438326529
-2.3625,20.9892832275,7.2286434953e-06,2.82426846958,0.854166666667,340,2.0039870182,0.0410501364652,-0.147656174961,48.8851693592,45.8836710613,-5.95681075405,-0.0452401877192,1.02098,0.586349475106,7.91988700547,9.84756415988,0.490825164235,0.818189959613
-2.35833333333,20.8094363474,8.2524764527e-06,2.82426729949,-1.1125,350,2.00429327007,0.830084652385,1.93894310402,12.6270906959,45.4331756445,-2.84280794562,-1.25148106731,1.02404,0.539214166947,7.03373380684,12.1467297362,1.29591209715,-0.0177410020045
-2.35416666667,20.6306787185,9.41321642504e-06,2.82426597293,0.65,360,2.05046927846,-0.950123081027,1.44436841055,17.1647900863,13.3342684511,24.1517474386,15.0130509694,1.0271,0.494968398692,7.26302155721,6.90352684557,1.45587714567,1.53817835669
-2.35,20.45300625,1.07279863236e-05,2.82426447033,1.13333333333,370,2.11610696777,1.35228703949,1.1057980935,7.36243550573,10.118713259,19.125533039,5.76371310508,1.03016,0.453471414417,8.82322516896,11.1623152132,-0.167106659526,1.26826700524
-2.34583333333,20.2764148585,1.22158855016e-05,2.82426276988,-1.075,380,2.13076280866,-0.273841433467,-0.135807638048,28.7763119404,36.0685857956,16.8725089216,-10.2520188907,1.03322,0.414589139443,8.82703817794,6.17361020536,2.4400552234,-0.734978708538
-2.34166666667,20.1009004678,1.3898196012e-05,2.82426084724,0.116666666667,390,2.1972496227,0.419752642265,-0.15208505625,52.609280159,18.2930724662,12.3687341002,8.06304116447,1.03628,0.378193855819,10.3352488849,9.66886815055,1.56356829842,2.84212239088
-2.3375,19.9264590088,1.57986076454e-05,2.82425867534,-1.44583333333,400,2.22881759996,0.0658419165997,0.238731238766,31.5870914959,5.5056472679,4.33008839295,-1.14188472204,1.03934,0.344163894191,8.01717712125,8.19992087443,4.31261803063,0.264793139889
-2.33333333333,19.7530864198,1.79434631313e-05,2.82425622407,-0.508333333333,410,2.23807862601,0.362704703339,-0.523136975167,27.9504057202,34.5376393269,7.76748887978,-4.62830022866,1.0424,0.312383341199,7.81935305598,10.2401271521,1.70700354899,3.36752238575
-2.32916666667,19.5807786461,2.03620249509e-05,2.82425346,-1.25416666667,420,2.26233050066,1.42087417077,1.04847444819,33.5696987893,12.2524408319,-10.9872536603,13.5764801008,1.04546,0.282741761575,9.17052189141,9.77004842904,2.38240247993,1.16024646249
-2.325,19.4095316406,2.30867652738e-05,2.82425034601,1.2125,430,2.31512138185,0.317927475881,-0.344802282861,-4.71087390689,42.3642459263,-5.05105326292,16.4498682455,1.04852,0.255133934176,10.8884065214,4.38690247414,3.85982319445,0.312729593553
-2.32083333333,19.2393413631,2.61536805934e-05,2.82424684097,-0.2,440,2.34507262743,1.52775214157,0.63140500256,21.0630900671,7.55583902834,4.03714486709,3.99472120044,1.05158,0.229459601223,8.76568836967,12.5054783802,2.74694971805,2.55728187403
-2.31666666667,19.0702037809,2.96026326918e-05,2.82424289931,-0.975,450,2.47124213631,-0.0158909501986,0.441734788841,26.2537274742,4.53267026719,10.7719202313,8.36391154947,1.05464,0.205623230053,5.04142935012,10.8917002749,4.36892636311,0.879599862116
-2.3125,18.9021148682,3.34777176246e-05,2.82423847064,0.654166666667,,,0.0923920281246,1.29348787015,19.1254266787,9.65355513884,18.3271381326,9.0685778679,1.0577,0.183533786728,10.3183293789,12.0473442271,4.08109957886,0.963052668742
-2.30833333333,18.7350706067,3.78276644645e-05,2.82423349927,1.06666666667,,,0.69721725198,0.468424455286,26.3944868668,19.4617532525,8.19669754313,5.19405271054,1.06076,0.163104520898,7.9376732479,11.0671165515,2.75873325626,0.824413227618
-2.30416666667,18.5690669853,4.2706265591e-05,2.82422792373,0.683333333333,,,-0.89658235065,1.39879543725,46.6635691561,19.3900614042,-7.55041225616,12.9890417129,1.06382,0.144252761315,9.41322806982,8.52605082957,2.49490619526,3.20760082023
-2.3,18.4041,4.81728403515e-05,2.82422167621,-1.3,,,-0.845556836953,0.372792749665,-5.0556667996,5.01806782799,13.8181964009,-2.02763270972,1.06688,0.126899721473,7.3946954625,8.8020832613,2.71660823569,1.77531178597
-2.29583333333,18.2401656542,5.42927339549e-05,2.82421468205,-0.691666666667,,,-0.745995872805,0.656338985695,-3.49612176303,44.3707216076,3.81356056911,1.45189339815,1.06994,0.110970314818,8.01651458723,7.78149890107,2.2519172601,1.48904916195
-2.29166666667,18.0772599585,6.11378534809e-05,2.82420685906,-0.854166666667,,,0.344012029372,-0.109061872066,8.66089699782,21.0554206529,2.15306130734,-3.72741746904,1.073,0.0963929790732,8.06425546963,5.02180993271,1.51189612819,1.60789875071
-2.2875,17.9153789307,6.87872429062e-05,2.8241981169,0.295833333333,,,1.56406986857,0.458262244227,33.3967545673,17.5499184865,13.7512318227,5.57713661198,1.07606,0.0830995091758,5.50488657379,3.4132022179,3.36038356843,0.542506952386
-2.28333333333,17.7545185957,7.73276990508e-05,2.82418835638,-1.35416666667,,,-0.281964376495,-1.07805658924,11.2525420001,12.818985705,5.1235496,-3.85820529249,1.07912,0.071024898413,12.0776783503,5.09605303572,2.09060334315,-0.627440861502
-2.27916666667,17.5946749858,8.68544303432e-05,2.82417746868,-0.891666666667,,,0.832534090356,0.0505238928228,22.2685757623,55.9827784399,-1.50787433773,16.454788823,1.08218,0.0601071873198,8.04589651227,4.40597009491,3.95685630568,2.2451848215
-2.275,17.4358441406,9.74717602812e-05,2.82416533459,-0.7625,,,-0.0606225518529,-0.186600605853,36.7596650838,50.7063138071,-0.226028795673,-6.13421194233,1.08524,0.0502873199523,9.4149057597,6.6198255095,1.88393971975,2.45768930827
-2.27083333333,17.2780221068,0.00010929387743,2.8241518236,-0.0916666666667,,,-0.00824817047323,0.73971893872,35.9195901059,12.4090288942,0.95691542847,7.07114348613,1.0883,0.0415090071579,6.34249735303,7.08777108201,4.13668578697,1.31912100293
-2.26666666667,17.1212049383,0.00012244563375,2.82413679302,1.225,,,1.93013914051,0.637779617032,30.552280785,42.467391627,5.17076098154,1.38650954398,1.09136,0.0337185964891,8.06462085791,7.99599433882,3.95095512092,0.0976696598822
-2.2625,16.9653886963,0.000137063392974,2.82412008701,-0.325,,,1.03711510515,1.39163880695,40.9590723716,12.0828818639,1.88574584397,-22.7511713077,1.09442,0.0268649484233,5.74277139387,3.61874200062,2.65091011651,1.42233493716
-2.25833333333,16.8105694493,0.000153295930677,2.82410153554,0.408333333333,,,-0.0950714309215,0.473522842052,22.157121993,41.8908690346,8.56601526187,13.0828074127,1.09748,0.0208993185722,9.01944409574,8.11822077946,3.38916541267,2.09613408918
-2.25416666667,16.6567432729,0.000171305387556,2.8240809533,-0.995833333333,,,1.09469203077,0.409323458456,-4.67003036922,38.7012361077,-12.1492773066,4.65480435802,1.10054,0.0157752455778,13.106285142,5.87064046912,2.70511955931,0.456471477899
-2.25,16.50390625,0.000191268277331,2.82405813857,-0.979166666667,,,-0.458595595178,-0.6355046567,15.2401524833,17.2186369599,8.098392762,11.3435601169,1.1036,0.0114484444092,11.7305117865,7.99717959693,1.8731295541,1.72268453635
-2.24583333333,16.3520544708,0.000213376550506,2.82403287197,-1.43333333333,,,0.239750104059,0.506008882811,19.4186892672,13.7420731008,8.27915447631,3.61136321801,1.10666,0.00787670479069,7.62866885161,4.74642050956,3.37942091156,1.39411668702
-2.24166666667,16.2011840326,0.000237838715068,2.82400491521,1.2875,,,0.112415678584,1.44212452804,26.0788075322,1.58093328874,-10.265432277,13.9814330492,1.10972,0.00501979450367,4.61010656175,7.01253592567,3.11252080149,2.74126958141
-2.2375,16.05129104,0.000264881014994,2.82397400973,-0.466666666667,,,1.70798047261,0.29347931644,39.849733642,50.3084466348,2.33623474301,5.32480529293,1.11278,0.00283936731922,6.01553959038,7.20333129276,2.02194215929,2.79436533595
-2.23333333333,15.9023716049,0.000294748667206,2.82393987527,-0.808333333333,,,1.54695535144,0.282303088386,12.5728669977,9.69923746582,-3.62597726352,-2.34632791177,1.11584,0.00129887533134,7.71919371712,4.18881296976,2.89344928319,1.61847235309
-2.22916666667,15.7544218464,0.000327707157368,2.82390220842,1.04166666667,,,-0.4477640324,0.652921772649,20.8021702725,38.0374168714,24.795133328,9.8329036328,1.1189,0.000363485471846,5.49474852503,4.35297799113,1.39083209057,0.050655570777
-2.225,15.6074378906,0.00036404359462,2.82386068107,-0.5625,,,-0.696067743048,0.769649470678,22.1530833764,49.4331932433,7.96262831442,7.61518610663,1.12196,0,8.94668392341,11.0607462352,2.36044487969,0.158164545418
-2.22083333333,15.4614158713,0.000404068125058,2.82381493875,0.816666666667,,,-0.0299481397129,-0.213324782301,37.0945230921,8.49388649992,16.2277097957,16.8524944978,1.12502,0.000176780770298,7.62208536654,7.19100663764,2.4711976813,0.886835187934
-2.21666666667,15.316351929,0.00044811540339,2.823764599,0.154166666667,,,0.381606312209,0.169693182497,40.0626872907,35.2262997613,-7.3810894105,4.53330215307,1.12808,0.000863677092001,12.8415321574,13.2862460093,2.99942652102,-0.286692334786
-2.2125,15.1722422119,0.000496546121862,2.82370924961,0.995833333333,,,0.310893046613,0.949721126366,21.7377326988,44.872504272,10.4964884883,-8.55887777387,1.13114,0.0020319570037,7.03607139731,5.77592242658,0.913460102756,2.02274110886
-2.20833333333,15.0290828752,0.00054974859513,2.82364844678,-0.125,,,1.29126710276,1.44153129968,44.222335166,22.7652232718,1.64692088006,8.54755772729,1.1342,0.00365424179517,9.44367891802,7.305743318,2.16755419137,2.44187292041
-2.20416666667,14.8868700813,0.000608140399308,2.82358171329,0.658333333333,,,-0.536103256989,-2.07333484632,-24.9445200359,13.6658312612,6.79863680951,-8.1798664025,1.13726,0.00570444361745,7.0919229626,7.22454519367,3.01816514865,2.1116534574
-2.2,14.7456,0.000672170063008,2.82350853653,-0.4375,,,0.244589215324,-0.332547669887,10.5502776361,15.9379237257,2.17439092486,22.2902188292,1.14032,0.00815770603003,9.07934738209,9.65575336163,2.4646451983,3.08990829517
-2.19583333333,14.6052688082,0.00074231880764,2.82342836654,-1.08333333333,,,-1.36984337977,-0.403018069888,7.26615236426,51.2639846639,8.89413253085,5.73426024499,1.14338,0.010990347342,5.6226365442,10.1123851573,3.24654363759,2.51258376289
-2.19166666667,14.46587269,0.000819102333767,2.82334061394,0.491666666667,,,0.0221182773643,1.06685106647,-1.54477617506,36.1564182426,4.91447091945,-5.93531004617,1.14644,0.0141798066111,9.42686799789,5.36696619245,3.01533985734,0.436876765936
-2.1875,14.3274078369,0.000903072649764,2.82324464786,-0.9,,,2.83898738089,-0.283163317815,16.6645711058,36.7423004003,8.92585751736,-4.07170060704,1.1495,0.0177045921713,10.3975939927,4.33123058691,3.06231689841,0.620152914531
-2.18333333333,14.1898704475,0.000994819938437,2.82313979382,1.07916666667,,,0.368306266123,1.51479130363,12.1261291815,20.618909955,4.12981230155,2.20694777114,1.15256,0.0215442325669,9.91304318158,8.877704803,3.21745549538,1.70044147675
-2.17916666667,14.0532567277,0.00109497445671,2.82302533151,-0.0708333333333,,,1.1015346912,1.37480559098,0.595808746453,34.8037715075,8.44996272194,-1.49870313648,1.15562,0.0256792297762,9.14329304149,10.4923327389,2.19389936487,1.40506803463
-2.175,13.9175628906,0.00120420846286,2.82290049265,0.1,,,0.538948031432,2.00014423299,37.892788277,22.4352631642,14.2752269203,-0.78833612095,1.15868,0.0300910146142,10.6179959417,3.82408676906,3.95238512911,1.99536267059
-2.17083333333,13.7827851566,0.00132323816514,2.8227644587,1.27916666667,,,-0.389370895613,0.0231968644912,35.594643735,30.8141565564,6.11110768632,-8.07634855812,1.16174,0.0347619042102,7.09718184076,8.03926812918,2.33344924137,0.944833725317
-2.16666666667,13.6489197531,0.00145282568505,2.82261635868,1.01666666667,,,1.4558073637,2.14858285994,25.6052447881,39.2319937706,-5.52686172894,28.1546621294,1.1648,0.0396750614592,10.6724926211,4.53464102635,2.36259492329,3.16986312746
-2.1625,13.515962915,0.00159378102787,2.82245526686,-0.154166666667,,,0.107771391976,-0.356973914427,4.38889460174,30.0702892408,7.19495629346,-0.523688128737,1.16786,0.0448144563534,7.75170216211,12.7657475128,2.39314540775,0.560192775743
-2.15833333333,13.3839108845,0.00174696405227,2.82228020054,0.075,,,1.25812780489,-0.380955222899,43.1032832233,11.818377358,-21.4087253468,3.29060841462,1.17092,0.0501648291038,8.35613207154,7.78962201633,2.81014494529,1.25197375738
-2.15416666667,13.2527599106,0.0019132864305,2.82209011783,0.65,,,-1.10989593094,-0.293459121237,34.4113497548,27.5801314295,8.33041606552,6.83693619002,1.17398,0.0557116549657,8.63745222504,3.91115661031,3.60989383463,1.13952491476
-2.15,13.12250625,0.0020937135896,2.82188391536,0.895833333333,,,0.43996848368,0.458495161268,7.20491449769,36.7449223697,3.28684420931,3.29983094989,1.17704,0.0614411106871,10.2477679253,12.5042949222,0.294946110258,-0.124415947725
-2.14583333333,12.9931461664,0.00228926662385,2.82166042618,1.36666666667,,,-0.223457107658,0.714267888582,5.3876383761,12.5766166399,6.62533448928,7.13435636734,1.1801,0.0673400425037,10.8899552173,4.5232562363,3.71024874405,-0.531594536241
-2.14166666667,12.8646759307,0.00250102416775,2.82141841755,0.408333333333,,,0.620392283474,0.379276573851,16.7845562987,19.6244858998,9.12480115498,7.43667677098,1.18316,0.0733959356051,12.0736178194,8.97262676949,1.89511943156,2.14615522407
-2.1375,12.7370918213,0.00273012421847,2.82115658892,-0.508333333333,,,-0.00600632879821,1.13684084144,27.1690655075,45.388724044,9.32157177311,-5.24817699658,1.18622,0.0795968850046,9.44314608007,5.10702636661,2.37074465119,0.576548107937
-2.13333333333,12.6103901235,0.00297776589597,2.82087356986,-0.0958333333333,,,-1.31862489077,0.257306173167,29.2419935281,30.3646958258,14.3025278833,16.2489361963,1.18928,0.0859315677443,12.7893461245,9.26181267741,4.17269448913,0.0302271542888
-2.12916666667,12.4845671299,0.00324521112864,2.82056791817,0.5375,,,1.7800023796,0.61489794337,7.44595334493,16.4934034908,18.9295034626,-18.0442154084,1.19234,0.092389216374,6.61223666208,7.26384862172,2.85676685244,2.23651492262
-2.125,12.3596191406,0.00353378625167,2.82023811803,0.379166666667,,,-0.670218059172,0.476211869227,52.9717892106,19.992490296,1.21514019335,6.45458326607,1.1954,0.098959593643,8.81485984934,9.14359595399,2.85471285147,0.965892711512
-2.12083333333,12.2355424627,0.00384488350515,2.81988257831,-0.716666666667,,,-0.488563062467,0.928133619612,42.7551319741,15.7108865947,18.6471323273,15.5901117051,1.19846,0.105632968348,7.91279900628,7.21107660703,0.830932533496,3.13406585714
-2.11666666667,12.1123334105,0.00417996241829,2.81949963098,0.170833333333,,,0.450468465506,0.0403777957253,27.3870338916,21.4215090062,1.53849586608,-8.59436828745,1.20152,0.112400092281,13.6980727014,6.17457627584,2.42383438219,-0.685419564215
-2.1125,11.9899883057,0.00454055106612,2.81908752967,-1.47083333333,,,1.09996189763,0.483119806644,12.8858808772,2.81829636174,6.32990097331,15.3216053038,1.20458,0.119252178233,11.7234149917,13.605007128,0.900647083015,1.81964619729
-2.10833333333,11.868503477,0.0049282471845,2.81864444839,-0.758333333333,,,-0.0223924648582,0.127979379341,34.8625932679,28.3478886482,5.90270490509,-6.61347769547,1.20764,0.126180878989,9.37120358894,8.66959413699,2.88779153119,2.75275118118
-2.10416666667,11.7478752607,0.0053447191296,2.81816848046,-1.54166666667,,,-0.367335989961,0.125584213457,28.7204290701,26.720586689,7.90611264482,-2.42605217791,1.2107,0.133178267287,8.61580029626,8.2975881296,0.588846556083,-0.811660544355
-2.1,11.6281,0.00579170666734,2.81765763755,-1.00416666667,,,0.666207703473,0.264062631713,12.4503130078,15.633116965,17.3309170346,2.97493310173,1.21376,0.140236816682,8.82157079511,8.34846751513,4.14756182831,1.37768681478
-2.09583333333,11.5091740454,0.00627102157897,2.81710984908,-0.825,,,0.109944316726,1.15200922262,18.8980718304,18.1989066307,3.77702700892,6.93611324367,1.21682,0.147349383276,11.2498042067,9.26074819742,3.23877719885,1.58384413603
-2.09166666667,11.3910937548,0.00678454806864,2.81652296167,0.720833333333,,,-1.21826957644,-0.076278882882,39.3850063114,44.0414170828,-3.58263218443,13.5587547346,1.21988,0.154509188279,10.3345208137,8.06251674835,2.7976287099,1.27658274988
-2.0875,11.2738554932,0.00733424295929,2.81589473894,0.279166666667,,,0.535755375741,0.109764748009,18.3330716396,-3.36106853358,-12.6893299398,4.85268041462,1.22294,0.161709801359,9.45146340415,8.76600336542,3.72444437053,0.226943850773
-2.08333333333,11.1574556327,0.00792213566362,2.81522286156,-1.0625,,,-0.322471311087,-0.2601534084,11.6327214357,33.221477436,15.9919654624,20.6405726812,1.226,0.168945124735,8.05999548707,7.26414156057,1.46068490913,0.792020806532
-2.07916666667,11.041890553,0.00855032791715,2.81450492755,1.48333333333,,,0.273027213843,1.05842899705,23.9136875576,5.31918346041,7.52152995127,-6.48019379917,1.22906,0.176209378003,5.60677374466,11.3347827564,2.7186152634,-0.457099562948
-2.075,10.9271566406,0.00922099326129,2.81373845288,-0.691666666667,,,0.840968274221,1.47991653749,15.4352213376,23.201711895,17.5935337424,-9.79461716177,1.23212,0.183497083635,10.5401435178,7.46291946309,2.31252054301,0.815290239419
-2.07083333333,10.8132502897,0.0099363762648,2.8129208723,0.154166666667,,,1.20366951715,1.14759983134,-3.04293748462,12.9366408658,3.97440061045,-13.4743419118,1.23518,0.190803053132,8.86376921854,9.44700009579,3.98565805684,3.18611168863
-2.06666666667,10.7001679012,0.0106987914732,2.81204954063,-1.06666666667,,,0.619589650933,0.579258485873,16.7801217548,27.9839819573,-12.7410657507,9.54057052187,1.23824,0.198122373804,6.97149613354,6.88025422114,0.524579193261,1.31914560827
-2.0625,10.5879058838,0.0115106220764,2.81112173423,0.7375,,,-0.739379840104,-0.2610696523,47.3811695323,35.022853359,7.11746754417,2.18619054124,1.2413,0.205450396145,6.02652193889,7.02501549046,3.44788996247,1.15581542389
-2.05833333333,10.476460653,0.0123743182859,2.81013465285,0.725,,,0.669001047886,-0.788826406029,12.8060643433,37.3214806448,9.19519991732,8.69973383506,1.24436,0.212782721767,8.56030235382,8.54818584875,2.44341936091,0.577648486286
-2.05416666667,10.3658286317,0.0132923954147,2.80908542184,-1.225,,,-0.407570309676,0.849018374655,12.3768846474,44.6116817064,4.88561254931,-0.951896656592,1.24742,0.220115191882,4.3382574629,10.2534165684,3.24925067792,1.83700297533
-2.05,10.25600625,0.0142674316541,2.80797109471,1.1125,,,0.733012830765,0.691693728913,10.592414374,5.82394989671,17.312064288,4.97790636059,1.25048,0.227443876304,7.83866747086,4.43386171355,4.86624955461,2.46567141099
