time,replica_0_observable,replica_1_observable,replica_2_observable,replica_3_observable
252,0.636305845452,-0.0927247598106,-0.208577256757,0.32197980068
256,0.352369921281,-0.0934870265294,-0.56135500837,0.0119761197848
260,0.155028058086,0.320694206399,-0.706843573292,0.446595104297
264,0.390964585146,-0.0447077355136,-0.877409206816,-0.138263515124
268,1.244811536,0.127827564152,-0.7500374339,-0.401217734714
272,1.63579992221,0.143115902324,-0.479845672861,0.471536565353
276,1.0219584495,0.621844718148,-1.07571004836,1.08727438633
280,1.08967880019,0.767569012523,-1.2581556399,0.497982108729
284,0.589054410491,1.38415898439,-0.366752057486,0.492890990533
288,0.946753629074,1.63527698596,-0.91674469623,-0.0236647368508
292,0.728395461546,1.5896483698,-1.24473710587,0.478237120033
296,1.67544780351,1.04002201561,-1.3391551934,0.227431310838
300,1.29591051687,0.491446151229,-1.11395476322,-0.112418534757
304,1.94854888119,0.888885249735,-1.33059121928,-0.134021841947
308,1.62830899875,1.01857053579,-0.613084663599,0.0548248858668
312,1.67399594573,0.652046115495,-0.43302142821,-0.0455477472325
316,1.5871653264,0.691852369671,0.405592969702,-0.345412618914
320,1.63618870714,1.28905981506,-0.124962680461,-0.362638394515
324,0.954156181674,0.136176825857,-0.365468952399,0.280228702454
328,0.977306901218,-0.926138083897,0.606112714557,-0.770231468721
332,0.993829038692,-0.841223244954,0.298254918405,-0.55139204703
336,0.757785950635,-0.584114705397,0.0501532177065,-1.22826689868
340,0.868132005718,-1.35682491877,0.543192857386,-1.3480542738
344,1.09563665997,-0.867214517647,0.590623715003,-0.755854651619
348,1.19511970781,-0.948941031267,0.507413491796,-0.968819933993
352,1.30536797451,-0.790405222109,0.43544266647,-1.60738321822
356,1.10505387292,-0.958698046943,0.830569304896,-1.48051337601
360,0.577236561738,-1.4452146484,1.67867680349,-0.809929147983
364,0.350669723563,-0.661376424356,1.15615550207,-0.599453066845
368,0.736980569357,-0.514835776057,1.22683115792,0.0867351567819
372,0.583830037069,-0.732873372685,0.599304586112,0.0590828278785
376,0.329598286285,-1.03917897761,0.684227283804,-0.731046013638
380,0.581124336359,-1.42193498296,-0.562656275043,-0.873078238936
384,0.16704158533,-1.69162848621,0.40741090292,-0.80309237198
388,1.08955351157,-1.41827610312,0.898102651785,-0.63404032005
392,1.04619540142,-0.715270876004,0.72084262495,0.0880428655658
396,0.963168532244,-0.675016080123,0.748226627242,0.276621808054
400,1.26996830724,-0.074851199033,0.315139770104,0.680199439335
404,1.02722761333,-1.36641312165,0.270018897257,0.140116483947
408,0.678775949997,-1.04907515997,0.93311971017,0.930828551241
412,1.31259706745,-0.919500142712,0.874522295346,1.24521212119
416,1.68222810283,-1.29033806839,0.664154157781,1.16985405896
420,2.20092821569,-1.22558434086,0.623515174317,0.328876056786
424,2.11244607458,-0.469341693861,0.865012116665,0.880014319508
428,2.11298125778,0.340013298528,1.10688478082,0.981311445184
432,1.2165738641,0.0222312095368,1.36818579037,0.6224957592
436,1.47635406618,0.258316637774,1.47331096254,1.00743153553
440,0.967179568406,0.144535262879,1.34336247984,1.15919317834
444,0.767092950441,-0.392047502937,1.12490481573,0.95610275992
448,1.15726619154,0.39526407181,0.723886323746,1.05025076498
452,0.0626056557271,0.58631007402,0.762809180078,0.239597250574
456,-1.01739194275,0.0520346794145,1.08760866159,0.393946474457
460,-0.781304555548,0.695100009381,0.981490586362,1.08220954001
464,-1.09615090866,0.704062827931,0.690124810012,0.833106461235
468,-0.933031876354,0.458992195702,0.571415222376,0.512048852541
472,-0.145387215252,0.635699339857,0.803231414454,0.506266395998
476,0.427871415345,0.260158924063,1.01387147063,0.930291764174
480,0.0397556836677,1.3112047486,1.09531794493,1.13041681343
484,0.520056511093,1.45947132114,1.16366069888,1.20333764285
488,1.07340530557,1.12559397651,1.1555565433,0.3868389112
492,0.866792791366,1.66395991889,0.991857061171,-0.333643844969
496,1.13522203472,2.20731030547,0.400255429077,0.692236832286
500,1.53873094846,1.0995388523,0.499399411989,1.20000453165
504,0.396474456525,0.462614151007,0.760949930519,1.79602896339
508,0.395220008738,0.342731453137,1.3710445059,1.80354290342
512,0.880949730783,0.560996351544,0.814128556434,1.61770060878
516,0.742595616229,1.83889192714,-0.103093179471,1.54170894291
520,0.712297012508,1.92188537386,0.17898953266,0.509064638481
524,1.25894625962,1.38497271114,0.768875604571,-0.302738100235
528,1.14794328495,1.24757870938,-0.0857882537508,-0.134455229933
532,1.11316183824,1.02739674572,0.585001016115,0.296455106836
536,0.77987094788,0.377427253344,0.770385201014,0.745805419122
540,1.92921924711,-0.00814794207995,1.29303833021,0.299740543049
544,1.68873211668,1.41082988374,1.48840729629,-0.0962953618098
548,1.50338091785,1.41841978831,1.29560258988,0.851111583575
552,1.42029293829,1.04192471178,1.67784018643,0.23585741626
556,2.58061061124,1.13098643401,2.0264887019,-0.052874246204
560,2.16818029073,1.46680268968,2.17947303158,-0.552002613568
564,1.9554011318,1.78139280508,2.46910064013,-0.0159327332888
568,1.8495543431,0.630460112627,2.70091246413,0.407566366509
572,1.0005289898,0.386784735024,3.26694453088,0.576354647313
576,1.78388091803,-0.193278375885,3.59193640322,0.282074448288
580,1.37174403619,-0.296217173815,3.57454084269,-0.955119720585
584,1.59161465192,-0.226223177061,3.04311701018,-0.985960220677
588,1.32399963234,0.598924162093,4.21224602163,-0.280329630623
592,1.13787002881,0.744497641662,3.8106464487,-0.871996482143
596,0.994749086505,0.713157094086,3.37385317302,-1.00733070751
600,1.77839272172,0.174366491812,3.22299859185,-1.15480795107
604,1.93026360082,0.40901579733,3.25078476459,-0.470485416379
608,1.54164918604,0.125640334561,2.307617244,-0.67195523557
612,1.21346804487,1.40163650183,2.64069826066,-0.103929410956
616,1.70472638228,1.55800967601,2.28913929643,-0.531910940726
620,1.09045636961,1.91817877285,1.768164117,-1.132407995
624,0.735135795223,2.35186050358,1.64663413387,-1.83091447707
628,0.753181237102,2.67820764194,1.01691899428,-1.72791658109
632,0.458889381235,2.44498775197,1.67293521106,-0.348252038214
636,0.0322395013496,1.86866813008,1.58812398807,-0.625899500805
640,-0.0886033599425,1.32930718734,1.20130147434,-0.969688996453
644,-0.264269958835,0.313592153311,1.53605261928,-1.47196321208
648,0.0384817357775,0.217182970705,1.41773425875,-1.65500407174
652,-0.25058376814,0.880729637183,1.36301657503,-1.14220776098
656,0.0420067436321,1.33514092084,0.301790178473,-0.734121862172
660,1.01047933122,0.83025775527,0.272833732222,-0.02764811331
664,1.66678046685,0.334373277981,0.102352563739,0.66994516666
668,1.72184129374,0.51026770619,-0.769964949007,-0.154715463173
672,1.74349362222,0.122027267141,-0.865951686607,0.0636451534257
676,0.927116516735,0.0526549430803,-0.324994178761,0.276970107033
680,0.730830045804,0.114031712574,-0.730960610173,0.711600653224
684,0.0579219840276,-0.0986171417888,-1.16135940446,0.870615447293
688,0.257261298207,-0.486373089255,-0.69214063119,1.03628266491
692,-0.202220924664,0.156672647081,-1.22903040108,0.765867330458
696,0.505090040938,0.594423983419,-1.04324901538,0.944941713597
700,0.381417857193,1.28545767818,-0.893115621706,0.511552363128
704,0.697612826947,0.785868620611,-0.321646142009,-0.0422390112818
708,1.04367422945,1.02604822884,0.271135922871,-0.0276625474193
712,0.938319065266,0.571760830449,0.472780602403,0.253187564599
716,-0.0677986474336,0.128151232754,1.30072849967,1.15910062252
720,-0.0716907390259,0.419754485863,1.44425634186,0.964134186857
724,-0.398843573826,0.858467544989,0.819627484516,0.975386883888
728,-1.12652239462,0.78391377587,0.60781881348,0.668184341968
732,-0.953388727939,0.711369324095,0.176342711134,0.348076021379
736,-0.880114759083,0.4260350819,0.563364696497,0.873437011907
740,-0.673804575991,0.97195151252,1.00766724663,0.825704423185
744,-0.593180447655,1.37891299537,1.29955878597,1.03316241756
748,-0.664370414249,1.30428685096,1.35740761041,1.06202410531
752,0.682965937227,0.871990575457,1.67495461968,1.28429273497
756,1.28378410225,1.00344473801,1.76716073825,1.84978983685
760,1.01614855787,0.0600938354452,0.742467993147,2.20807882719
764,1.23686123153,0.506362521356,1.20492892131,2.89464435093
768,1.41720622023,0.905435758752,0.343625986199,4.03486715755
772,1.17821900481,-0.0204095519896,-0.25619182432,2.83840768654
776,1.68058472153,-0.649385444776,0.404874795807,3.09538282421
780,1.87788764087,-0.71029173068,0.560883715171,3.47656696015
784,1.4599933186,-0.615858683997,-0.116785161643,2.78682672555
788,1.3759386402,-0.845404376753,-0.596617419473,1.72412240805
792,1.19024370254,-0.702553588279,-0.105010113478,1.52836814767
796,1.58659860843,-0.431201297902,-0.55360599216,1.33876212924
800,1.16540525287,-0.550581834877,-0.835071420033,1.13780387542
804,1.70239082368,-0.200187464141,-1.07632404997,0.118343755603
808,2.17465602971,0.393672436816,-0.760347764635,-0.0689649918313
812,1.74845707539,0.274597044606,-0.501764749521,0.410147444795
816,1.44523731398,0.044914003757,0.0901557074328,0.126786096946
820,1.95471354893,-0.283179672914,-0.121879015697,-0.179975155102
824,1.56485674801,-0.461083931729,0.410035185479,-1.38438291209
828,2.61787962383,-0.382930450435,0.691337874494,-1.27394680753
832,1.88683931709,0.204702871798,0.164995213051,-1.20589400879
836,0.779018541233,0.706627738184,-0.955511916966,-0.467711691713
840,1.11030310847,-0.760094640519,-1.01117697338,-0.611042674931
844,0.172312545542,-0.386166024061,-0.695887141333,-0.685559880076
848,-0.752483227882,0.263600779572,-1.02542350763,-0.714299893772
852,-0.628776277079,0.854749169851,-1.33027315886,-0.78655623989
856,-1.01271721275,0.275655551396,-0.731162395187,-0.256529632707
860,-0.805292914614,0.534961763231,-1.11918652354,-0.150534128398
864,-0.51782430413,0.941688751008,-1.5780612779,0.263865195455
868,-0.984024282292,0.982534806363,-1.6358801144,0.364419639658
872,-0.939571872808,0.762671469027,-1.58871408619,0.509248662117
876,0.316038610828,1.89501752807,-1.86835393932,-0.0291668497399
880,-0.150762607033,0.943805828139,-2.08495268778,0.203087145794
884,0.485766533935,0.272379591068,-2.20164972269,0.547897460847
888,-0.0160036979472,0.166367413267,-1.55216234744,0.612034141795
892,0.204102346388,0.494103742271,-2.01630901582,0.360917915077
896,0.409192940991,1.52171784392,-1.8688452708,0.581476187341
900,0.427665524183,0.935030584705,-1.19148196812,1.1871334508
904,0.802704471121,0.711347671713,-0.625058812207,0.818225029143
908,1.90727978869,0.257965878347,-0.337809624461,1.00003605741
912,1.99764632811,-0.0828184787226,0.145420769735,1.76823579664
916,2.04319767531,-1.04557810547,0.456889158779,2.35914581538
920,2.73075607076,-0.900196188626,0.817095045155,2.9711767899
924,3.43433562154,-1.18738871563,0.529686619452,2.8231790348
928,4.23866568274,-1.06246274884,0.42799084081,2.57047552441
932,3.91507309292,-0.369756482889,0.822000968254,2.42297426099
936,3.53040207045,-0.957092523966,1.55072119177,1.69644238298
940,4.0988509024,-0.937456073697,1.04358431134,2.12022815215
944,3.54767513337,-1.07539226247,0.907618450437,1.00959803808
948,3.82758295667,-0.580113672783,0.889075298483,1.31777459656
952,2.37808763565,0.590896122179,0.884667916416,1.37830912508
956,1.94317153029,0.65360268552,0.430227325761,1.63585783965
960,1.31895389196,-0.142413701958,0.569229339549,1.77262962578
964,1.2640355723,-0.579859654833,-0.340960561691,1.73052616669
968,1.1431164466,-0.41582090989,0.235408230374,1.49946749741
972,1.28889799771,0.523277924536,0.174340150697,1.40937217578
976,1.20626389307,-0.675680461364,0.591530928758,0.597970504934
980,0.842859021906,-0.833450607059,0.560200469538,0.307602330274
984,1.58523075451,-0.431481189281,0.051479022332,0.505525344326
988,1.93230737466,0.0568128505069,-0.901919531949,1.40153880441
992,1.22728570129,0.739615053697,-1.06948003019,1.25572791133
996,1.34752700727,0.0410648537355,-0.23302677129,1.53095693007
1000,0.909876171654,-0.133486173191,-0.777944724106,1.98255187624
1004,1.62316007605,-0.258943581603,-0.77005039374,2.37960090564
1008,1.48093257775,-0.0402310953418,-0.0956648860231,1.67598207172
1012,1.51428586189,-0.546144552103,-0.12417469238,1.37235245517
1016,1.09299336403,-0.122010619651,-0.319120926994,1.11912014847
1020,0.682708717746,-0.0731818763298,-0.016691243613,0.783232245028
1024,1.00156106578,0.0544171808185,0.379709352652,1.60130136939
1028,0.126288103271,0.0400869255606,0.496904364157,1.3761516762
1032,0.269127102182,-0.576827563692,0.118149010447,2.10658475777
1036,0.453799503822,-0.539401138504,1.33097230976,2.41418265908
1040,0.912179797535,-0.343422206739,1.8683013401,2.03249893172
1044,0.285425146672,-0.171145064044,1.34650937704,2.87998625797
1048,0.25619082808,-0.25989266999,2.36449684661,2.67419397247
1052,0.565079145143,-0.0555076759118,1.48793136225,2.69255011243
1056,0.207275610772,-0.287380469508,1.39411916701,2.34910196932
1060,0.0308485652465,-0.175926367924,0.97020609986,2.50227526244
1064,1.19166159678,0.410872680591,1.30787789863,2.35828724528
1068,1.14851286187,0.91597127693,0.49775752307,1.98535422179
1072,0.554167414404,1.18763828787,-0.409324714356,2.01894616292
1076,-0.122593330352,1.0014524288,0.0471429177735,2.03759842824
1080,0.122992452842,1.20780726531,-0.93273252579,2.25458695517
1084,-0.320428656881,0.277127799773,-0.180182900588,0.695402669701
1088,-0.972774574687,1.171467827,-0.29538790002,0.106680141823
1092,-0.744624408334,1.50474567024,-0.0585300905453,0.727024954103
1096,-0.385418275384,1.35969002192,0.413516359748,1.54526607841
1100,-0.00692252040998,0.919883642843,-0.62405632878,1.38973613914
1104,-0.504114369139,0.853443591857,-0.465019986683,1.35688302469
1108,0.137446877375,0.773010754641,-0.294367608365,1.29059252966
1112,-0.213918484088,0.35495324837,-0.127653633683,0.541766120663
1116,0.569130934825,0.470471231154,0.577931469668,-0.157635321683
1120,0.682345810084,0.860651692656,0.302632874263,-0.163455556117
1124,1.09295845108,0.735087571738,0.445315029364,-0.693680785149
1128,0.377272698776,0.0911250564836,0.541021940335,-1.10736796791
1132,0.310422250874,-0.20891718789,-0.360963948693,-0.354053665227
1136,0.841155900059,-0.689778674564,-0.445290075201,-0.0277830559129
1140,1.5379304059,-0.978949149145,-0.610425755624,-0.320423753593
1144,1.20102528335,-0.278615389862,-2.11732990604,0.227899703287
1148,1.59241334516,-0.452625845311,-1.48080101299,0.183635768584
1152,0.772364715843,-0.335822213871,-1.0546791978,0.289468369238
1156,0.812804284235,-0.960713233366,-0.0650156643346,0.52458784169
1160,1.85176612932,-0.869319290196,0.531329863412,0.242496094472
1164,2.21836259338,-0.470925799591,0.396805289996,-0.733800633105
1168,1.85308500249,-0.224437144717,0.914378304263,-0.585778906501
1172,1.36672768262,-0.267789217903,0.765953614963,0.345942540665
1176,1.02011378865,-0.656994222898,0.597586416493,0.0461468604526
1180,0.987217054465,-0.871022898141,0.54894880801,-0.841345421152
1184,0.71042781527,-1.11490342598,0.201955417086,-0.33689782626
1188,1.52035993342,-1.06515619257,-0.00336980289084,-1.33640847285
1192,1.95563716824,-0.235408218986,-0.299846565361,-0.15873815432
1196,2.49331423946,-0.0482948303328,-0.576165659992,-0.17084784799
1200,2.62727695082,-0.48795623389,-1.00868481111,0.790149872078
1204,2.1878141263,-0.749799651664,-1.67534430446,1.90565544126
1208,0.483249296988,-1.81819978796,-1.27289568307,2.05135619922
1212,0.122983133157,-1.53055037023,-1.06563006406,1.74921069846
1216,0.18909903048,-0.921670162495,-1.47417689453,0.0313858021946
1220,0.308435469495,-0.262457216192,-0.80146315166,0.297796966889
1224,0.269366926463,0.760156900771,-0.40271660749,-0.189272006945
1228,0.640775018278,0.317085140228,-0.350874925856,0.864298382753
1232,0.383876672294,-0.217979163464,-0.379589672935,0.984414846192
1236,0.582530047802,-0.744189949359,-0.995692936647,0.637950749641
1240,-0.01323922947,-1.63019718662,-0.991113049976,0.212468494146
1244,0.920368517134,-1.25484065201,-0.52627909436,-0.287111622355
1248,0.839150932363,-0.808110057272,-0.203505790741,0.328121595629
1252,0.826199229439,0.0439159874242,-0.352403033225,1.46866238376
1256,0.660821852446,-0.198564575379,-0.403975355854,2.10723217974
1260,0.166071655606,0.510643710343,-1.0312756669,2.35268278934
1264,-0.0910910393031,0.721495042102,-0.413493968821,2.78305683809
1268,-0.227471650806,0.818467419139,0.169312761006,3.35954960362
1272,-0.298468577017,0.64955411937,0.0102837316006,2.58510806664
1276,-0.581357835034,0.103085746987,0.0396315973175,1.68155129809
1280,-0.2124513045,-0.773693560745,-0.802186799566,1.13361816579
1284,-0.151488725736,-0.550226241665,-0.322817539569,0.49685792784
1288,-0.224539616709,-0.922544226151,0.413293001986,0.446063419889
1292,-0.199762612445,-0.485336537816,1.36505027655,-0.409128261521
1296,-0.609759256723,0.0517016326386,1.11342507178,-0.830529194222
1300,-0.62076119207,0.510207617557,0.697351319109,-0.11111367178
1304,-1.03501936885,0.747948122534,0.727262990213,-0.153931246267
1308,-0.284195540577,0.800927896568,0.840859203866,-0.127374043502
1312,-0.840268331671,-0.453781231417,0.572749094855,-0.453352404484
1316,-0.145559930519,0.189358094459,0.831173221514,-0.231125131228
1320,-0.00563617787312,0.000323815071126,0.265443403396,-0.0369097170736
1324,-0.101481612922,0.893824599633,0.655380393597,0.737457537813
1328,-0.310585928454,1.44057516636,0.371532266975,0.909691093686
1332,0.227622393377,0.709327355436,-0.054086331098,0.107282545205
1336,0.613423779064,0.277920268931,-0.0968674704278,0.061488661529
1340,-0.426125482034,0.233806611813,0.29003825509,-0.579751622968
1344,-0.464536554863,-0.0318339273446,0.480704079539,0.0289455182712
1348,0.354917228452,-0.415695065388,0.895987772377,-0.775848426885
1352,0.640992135996,-0.458214264069,1.0991508636,-1.56644408208
1356,1.15397627069,0.399841322401,1.04493757403,-0.974033299778
1360,1.45358417639,-0.182813876432,0.876490176137,-0.73869053757
1364,1.71978215857,0.0481558945297,0.46048467198,-1.59427542677
1368,2.55245763583,0.81470793291,1.22331214243,-0.552756748921
1372,2.26319129264,0.79900059323,0.460347893787,-0.931923880406
1376,2.33225136155,0.365850523298,0.440289600638,-0.444547983131
1380,1.97439433715,1.2276927579,0.869445102833,-1.30861587949
1384,1.79201911896,0.497570947741,0.709453849948,-1.38129270852
1388,0.984624797848,1.38214252455,0.449358257279,-1.75606276738
1392,0.532157967496,1.23757959734,0.809768736122,-1.79537539447
1396,0.500941504212,0.828743340029,-0.0116015494421,-1.53948530709
1400,0.568197031821,1.04615462697,-0.962038778534,-2.41691905462
1404,1.29264937106,0.893423004009,-1.09798274212,-2.22314391714
1408,0.97184359624,1.0006465465,-0.786356807742,-1.61920340121
1412,1.32789473778,0.746608703446,-0.773776615473,-1.2980688359
1416,0.416987360084,0.947155368266,-0.892724960031,-1.14784078377
1420,0.389501720836,0.882956073554,0.261944820132,-1.28485179873
1424,0.275903249742,1.16449108188,-0.0035483395358,-1.12088898591
1428,-0.245183816555,0.461054317176,0.303567065308,-1.42812862135
1432,-0.25062521811,0.352273260437,-0.604294654836,-0.807497094817
1436,-0.923683421929,-0.0785289624999,-0.563062937701,-1.08092121712
1440,-0.869838934038,-0.375082181002,-0.167067101235,-0.204542676109
1444,0.121602373263,-0.921299478122,0.336717065653,0.0201235691933
1448,0.674510403341,-1.10427799002,-0.264113963405,0.35581071612
1452,1.22692626602,-0.114408897915,-0.691454098053,0.880013156976
1456,0.753793090311,0.680502453848,0.0793299734809,0.0777451546184
1460,2.04065791812,0.188467836721,-0.344488723144,-0.593874267141
1464,1.52202643697,-0.536674291674,-0.742962485803,-0.980044679026
1468,1.30080446175,0.582175627399,-1.30340989186,0.348944317028
1472,1.07778627262,-0.28186272091,-1.18459462356,0.279507221425
1476,0.825898636613,-0.379712179301,-0.959804060511,0.495031858069
1480,0.993766829146,-0.854247316831,-2.45368151118,1.02418380777
1484,1.81707928144,-0.217549612368,-1.74726080966,-0.2961766677
1488,2.32666164112,-0.822246572532,-2.20208525435,-0.000919937347234
1492,2.35450872197,-1.01201717414,-1.5659507832,-0.37069748661
1496,1.91417778147,-1.61129486564,-0.867666821727,-0.244783967311
1500,1.69773684974,-1.47913270418,-1.43442964746,-0.609332450278
1504,2.01464204291,-1.13647501388,-1.07880690048,-0.708044965568
1508,2.54501745582,-0.867126377656,-1.40271101817,-1.40563439371
1512,2.92549128446,-0.419971014753,-2.51083203613,-1.08442131258
1516,2.46010739833,-0.736610110774,-2.16510894142,-1.26402037034
1520,2.34716955399,-0.687566656132,-1.5133968052,-0.665078935466
1524,2.17888468209,-0.927653188131,-0.603214005718,-0.516116371479
1528,1.8626460014,-1.75606869815,-0.650029090922,-0.698447103396
1532,1.59665551323,-1.97150093335,-0.281717058833,-0.58934306358
1536,1.61203651057,-1.55825798125,-0.285971340226,-0.27568345327
1540,1.30489413414,-2.21582558127,0.675298066247,-0.328607688538
1544,1.40267293305,-1.31111902519,-0.245091536931,0.26588400471
1548,0.715694213403,-1.73142167041,-0.238242195747,-0.300233912564
1552,0.306753973408,-1.1378214561,-0.112399516445,0.230106356201
1556,0.658996635937,-0.922555771344,-0.275728628299,-0.117003037464
1560,0.173100166293,-0.905933663169,0.430540864516,0.374244022555
1564,-0.434612191715,-0.143195325437,0.181779043883,-0.110717706064
1568,-0.665627183968,0.485724469084,0.739908624704,-0.106506247776
1572,-0.71857644551,0.570257028908,0.448964986842,-0.143604031665
1576,0.337308561151,0.688382157868,0.31559573063,-0.662133698917
1580,-0.490967737685,1.48635204225,-0.29355272932,-0.746789218649
1584,-0.268321961919,1.7550301445,-0.85787874491,-0.853441038374
1588,-0.12033531509,2.42423733146,-1.52519036912,-0.801025758408
1592,0.782233883052,1.9877189358,-2.26736266194,-1.17365016062
1596,0.607542892731,2.30310827399,-2.15092080144,-1.3646438628
1600,0.445320360151,2.69949521909,-2.03493155927,-1.51924079826
1604,0.739122580536,1.57955617343,-1.08287583496,-1.57080340115
1608,0.191374614364,1.40254169165,-1.17474929987,-0.785835232444
1612,0.666608160048,1.37532276771,-0.649885643554,-0.93162521409
1616,0.441925895663,1.31447511188,0.00198987472354,-1.05040269431
1620,0.381455712124,0.564076403225,-0.298093714242,-0.446934396688
1624,0.806931210516,1.7460137023,0.773354806709,-0.023878569978
1628,0.206962252619,0.634634610978,1.21049852737,0.174079070762
1632,-0.955161695077,0.388586705817,1.07887338159,0.737137311695
1636,-0.742869615768,-0.167032303064,0.454205736137,1.1030420247
1640,-0.731778545846,-0.843065265324,0.897331956775,0.6748172528
1644,-0.897724730212,-0.971760915023,0.125704893545,0.389025626728
1648,-0.936710091123,-0.454110129924,-0.505225459795,-0.0678048684521
1652,-0.48408685938,0.0600566005647,-0.515502083819,-0.342278022714
1656,0.426785610807,0.494007470575,-1.17166068746,-0.597781846701
1660,0.392179567962,-0.329857375529,-0.907704046868,0.405389130431
1664,0.938774454985,-1.26377579986,-1.1284691392,1.06308220331
1668,1.22447871286,-0.462058628223,-0.76864977224,1.51274220441
1672,0.611391606626,0.199456816189,-0.587448803268,1.6000731572
1676,1.16242209293,0.321183945725,-0.365458128793,1.24896276088
1680,0.267875530191,0.270494270868,-0.323865610686,1.07681235433
1684,1.19024717478,0.842538952567,-0.47840890537,2.15213865695
1688,1.33034789393,0.740454708513,0.585301821103,1.9626821338
1692,0.559192964108,1.05005793514,1.87750479402,1.60963253441
1696,0.612956767975,1.23097658301,2.00884282802,1.9015840778
1700,0.169691884083,-0.00743041295343,1.36997933794,1.35596710609
1704,0.313328306314,-0.0852578382362,2.52528781262,0.608246764375
1708,1.11520297982,-0.554594205194,2.33590914931,0.880447671756
1712,1.26836450105,-1.03212762778,1.80671809268,1.53582314752
1716,0.762936047452,-1.23435913419,1.29796067451,2.01954388061
1720,1.36069819288,-1.13917349415,2.23137894066,1.81451672032
1724,1.98576598633,-0.894365298216,1.86993856603,1.04247472635
1728,1.21780313052,-0.680699404887,1.35155860688,0.379898602923
1732,0.792954395897,-0.957889031963,1.46890786618,1.04076719199
1736,0.718226509503,-1.18723441936,1.77962964691,0.872778821323
1740,0.313571659809,-1.19861174928,0.339731373914,-0.122449350075
