true_pmf_x,true_pmf_y,histogram_pmf_x,histogram_pmf_y,reweighted_pmf_x,reweighted_pmf_y,rdf_x,rdf_y,rdf_pmf_x,rdf_pmf_y,argon_rdf_x,argon_rdf_y,argon_rdf_pmf_x,argon_rdf_pmf_y,argon_rdf_pmf_block_sem_x,argon_rdf_pmf_block_sem_y,argon_rdf_pmf_replica_std_x,argon_rdf_pmf_replica_std_y
0.09375,0.98249912262,,,,,,,,,,,,,,,,
0.1,0.9801,,,,,,,,,,,,,,,,
0.10625,0.977549317932,,,,,,,,,,,,,,,,
0.1125,0.974847680664,,,,,,,,,,,,,,,,
0.11875,0.971995729065,,,,,,,,,,,,,,,,
0.125,0.968994140625,,,,,,,,,,,,,,,,
0.13125,0.965843629456,,,,,,,,,,,,,,,,
0.1375,0.962544946289,,,,,,,,,,,,,,,,
0.14375,0.959098878479,,,,,,,,,,,,,,,,
0.15,0.95550625,,,,,,,,,,,,,,,,
0.15625,0.951767921448,,,,,,,,,,,,,,,,
0.1625,0.947884790039,,,,,,,,,,,,,,,,
0.16875,0.943857789612,,,,,,,,,,,,,,,,
0.175,0.939687890625,,,,,,,,,,,,,,,,
0.18125,0.935376100159,,,,,,,,,,,,,,,,
0.1875,0.930923461914,,,,,,,,,,,,,,,,
0.19375,0.926331056213,,,,,,,,,,,,,,,,
0.2,0.9216,,,,,,,,,,,,,,,,
0.20625,0.916731446838,,,,,,,,,,,,,,,,
0.2125,0.911726586914,,,,,,,,,,,,,,,,
0.21875,0.906586647034,,,,,,,,,,,,,,,,
0.225,0.901312890625,,,,,,,,,,,,,,,,
0.23125,0.895906617737,,,,,,,,,,,,,,,,
0.2375,0.890369165039,,,,,,,,,,,,,,,,
0.24375,0.884701905823,,,,,,,,,,,,,,,,
0.25,0.87890625,,,,,,,,,,,,,,,,
0.25625,0.872983644104,,,,,,,,,,,,,,,,
0.2625,0.866935571289,,,,,,,,,,,,,,,,
0.26875,0.860763551331,,,,,,,,,,,,,,,,
0.275,0.854469140625,,,,,,,,,,,,,,,,
0.28125,0.84805393219,,,,,,,,,,,,,,,,
0.2875,0.841519555664,,,,,,,,,,,,,,,,
0.29375,0.834867677307,,,,,,,,,,,,,,,,
0.3,0.8281,,,,,,,,,,,,,,,,
0.30625,0.821218263245,,,,,,,,,,,,,,,,
0.3125,0.814224243164,,,,,,,,,,,,,,,,
0.31875,0.807119752502,,,,,,,,,,,,,,,,
0.325,0.799906640625,,,,,,,,,,,,,,,,
0.33125,0.792586793518,,,,,,,,,,,,,,,,
0.3375,0.785162133789,,,,,,,,,,,,,,,,
0.34375,0.777634620667,,,,,,,,,,,,,,,,
0.35,0.77000625,,,,,,,,,,,,,,,,
0.35625,0.76227905426,,,,,,,,,,,,,,,,
0.3625,0.754455102539,,,,,,,,,,,,,,,,
0.36875,0.746536500549,,,,,,,,,,,,,,,,
0.375,0.738525390625,,,,,,,,,,,,,,,,
0.38125,0.730423951721,,,,,,,,,,,,,,,,
0.3875,0.722234399414,,,,,,,,,,,,,,,,
0.39375,0.713958985901,,,,,,,,,,,,,,,,
0.4,0.7056,,,,,,,,,,,,,,,,
0.40625,0.697159767151,,,,,,,,,,,,,,,,
0.4125,0.688640649414,,,,,,,,,,,,,,,,
0.41875,0.680045045471,,,,,,,,,,,,,,,,
0.425,0.671375390625,,,,,,,,,,,,,,,,
0.43125,0.662634156799,,,,,,,,,,,,,,,,
0.4375,0.653823852539,,,,,,,,,,,,,,,,
0.44375,0.64494702301,,,,,,,,,,,,,,,,
0.45,0.63600625,,,,,,,,,,,,,,,,
0.45625,0.627004151917,,,,,,,,,,,,,,,,
0.4625,0.617943383789,,,,,,,,,,,,,,,,
0.46875,0.608826637268,,,,,,,,,,,,,,,,
0.475,0.599656640625,,,,,,,,,,,,,,,,
0.48125,0.590436158752,,,,,,,,,,,,,,,,
0.4875,0.581167993164,,,,,,,,,,,,,,,,
0.49375,0.571854981995,,,,,,,,,,,,,,,,
0.5,0.5625,,,,,,,,,,,,,,,,
0.50625,0.553105958557,,,,,,,,,,,,,,,,
0.5125,0.543675805664,,,,,,,,,,,,,,,,
0.51875,0.53421252594,,,,,,,,,,,,,,,,
0.525,0.524719140625,,,,,,,,,,,,,,,,
0.53125,0.515198707581,,,,,,,,,,,,,,,,
0.5375,0.505654321289,,,,,,,,,,,,,,,,
0.54375,0.496089112854,,,,,,,,,,,,,,,,
0.55,0.48650625,,,,,,,,,,,,,,,,
0.55625,0.476908937073,,,,,,,,,,,,,,,,
0.5625,0.467300415039,,,,,,,,,,,,,,,,
0.56875,0.457683961487,,,,,,,,,,,,,,,,
0.575,0.448062890625,,,,,,,,,,,,,,,,
0.58125,0.438440553284,,,,,,,,,,,,,,,,
0.5875,0.428820336914,,,,,,,,,,,,,,,,
0.59375,0.419205665588,,,,,,,,,,,,,,,,
0.6,0.4096,,,,,,,,,,,,,,,,
0.60625,0.400006837463,,,,,,,,,,,,,,,,
0.6125,0.390429711914,,,,,,,,,,,,,,,,
0.61875,0.380872193909,,,,,,,,,,,,,,,,
0.625,0.371337890625,,,,,,,,,,,,,,,,
0.63125,0.361830445862,,,,,,,,,,,,,,,,
0.6375,0.352353540039,,,,,,,,,,,,,,,,
0.64375,0.342910890198,,,,,,,,,,,,,,,,
0.65,0.33350625,,,,,,,,,,,,,,,,
0.65625,0.324143409729,,,,,,,,,,,,,,,,
0.6625,0.314826196289,,,,,,,,,,,,,,,,
0.66875,0.305558473206,,,,,,,,,,,,,,,,
0.675,0.296344140625,,,,,,,,,,,,,,,,
0.68125,0.287187135315,,,,,,,,,,,,,,,,
0.6875,0.278091430664,,,,,,,,,,,,,,,,
0.69375,0.269061036682,,,,,,,,,,,,,,,,
0.7,0.2601,,,,,,,,,,,,,,,,
0.70625,0.25121240387,,,,,,,,,,,,,,,,
0.7125,0.242402368164,,,,,,,,,,,,,,,,
0.71875,0.233674049377,,,,,,,,,,,,,,,,
0.725,0.225031640625,,,,,,,,,,,,,,,,
0.73125,0.216479371643,,,,,,,,,,,,,,,,
0.7375,0.208021508789,,,,,,,,,,,,,,,,
0.74375,0.199662355042,,,,,,,,,,,,,,,,
0.75,0.19140625,,,,,,,,,,,,,,,,
0.75625,0.183257569885,,,,,,,,,,,,,,,,
0.7625,0.175220727539,,,,,,,,,,,,,,,,
0.76875,0.167300172424,,,,,,,,,,,,,,,,
0.775,0.159500390625,,,,,,,,,,,,,,,,
0.78125,0.151825904846,,,,,,,,,,,,,,,,
0.7875,0.144281274414,,,,,,,,,,,,,,,,
0.79375,0.136871095276,,,,,,,,,,,,,,,,
0.8,0.1296,,,,,,,,,,,,,,,,
0.80625,0.122472657776,,,,,,,,,,,,,,,,
0.8125,0.115493774414,,,,,,,,,,,,,,,,
0.81875,0.108668092346,,,,,,,,,,,,,,,,
0.825,0.102000390625,,,,,,,,,,,,,,,,
0.83125,0.0954954849243,,,,,,,,,,,,,,,,
0.8375,0.0891582275391,,,,,,,,,,,,,,,,
0.84375,0.0829935073853,,,,,,,,,,,,,,,,
0.85,0.07700625,,,,,,,,,,,,,,,,
0.85625,0.0712014175415,,,,,,,,,,,,,,,,
0.8625,0.0655840087891,,,,,,,,,,,,,,,,
0.86875,0.0601590591431,,,,,,,,,,,,,,,,
0.875,0.054931640625,,,,,,,,,,,,,,,,
0.88125,0.0499068618774,,,,,,,,,,,,,,,,
0.8875,0.0450898681641,,,,,,,,,,,,,,,,
0.89375,0.0404858413696,,,,,,,,,,,,,,,,
0.9,0.0361,,,,,,,,,,,,,,,,
0.90625,0.0319375991821,,,,,,,,,,,,,,,,
0.9125,0.0280039306641,,,,,,,,,,,,,,,,
0.91875,0.0243043228149,,,,,,,,,,,,,,,,
0.925,0.020844140625,,,,,,,,,,,,,,,,
0.93125,0.0176287857056,,,,,,,,,,,,,,,,
0.9375,0.0146636962891,,,,,,,,,,,,,,,,
0.94375,0.011954347229,,,,,,,,,,,,,,,,
0.95,0.00950625,,,,,,,,,,,,,,,,
0.95625,0.00732495269775,,,,,,,,,,,,,,,,
0.9625,0.00541604003906,,,,,,,,,,,,,,,,
0.96875,0.00378513336182,,,,,,,,,,,,,,,,
0.975,0.002437890625,,,,,,,,,,,,,,,,
0.98125,0.00138000640869,,,,,,,,,,,,,,,,
0.9875,0.000617211914062,,,,,,,,,,,,,,,,
0.99375,0.000155274963379,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
1.00625,0.000157228088379,,,,,,,,,,,,,,,,
1.0125,0.000632836914063,,,,,,,,,,,,,,,,
1.01875,0.00143274078369,,,,,,,,,,,,,,,,
1.025,0.002562890625,,,,,,,,,,,,,,,,
1.03125,0.00402927398682,,,,,,,,,,,,,,,,
1.0375,0.00583791503906,,,,,,,,,,,,,,,,
1.04375,0.00799487457275,,,,,,,,,,,,,,,,
1.05,0.01050625,,,,,,,,,,,,,,,,
1.05625,0.013378175354,,,,,,,,,,,,,,,,
1.0625,0.0166168212891,,,,,,,,,,,,,,,,
1.06875,0.0202283950806,,,,,,,,,,,,,,,,
1.075,0.024219140625,,,,,,,,,,,,,,,,
1.08125,0.0285953384399,,,,,,,,,,,,,,,,
1.0875,0.0333633056641,,,,,,,,,,,,,,,,
1.09375,0.0385293960571,,,,,,,,,,,,,,,,
1.1,0.0441,,,,,,,,,,,,,,,,
1.10625,0.0500815444946,,,,,,,,,,,,,,,,
1.1125,0.0564804931641,,,,,,,,,,,,,,,,
1.11875,0.0633033462524,,,,,,,,,,,,,,,,
1.125,0.070556640625,,,,,,,,,,,,,,,,
1.13125,0.0782469497681,,,,,,,,,,,,,,,,
1.1375,0.0863808837891,,,,,,,,,,,,,,,,
1.14375,0.0949650894165,,,,,,,,,,,,,,,,
1.15,0.10400625,,,,,,,,,,,,,,,,
1.15625,0.11351108551,,,,,,,,,,,,,,,,
1.1625,0.123486352539,,,,,,,,,,,,,,,,
1.16875,0.133938844299,,,,,,,,,,,,,,,,
1.175,0.144875390625,,,,,,,,,,,,,,,,
1.18125,0.156302857971,,,,,,,,,,,,,,,,
1.1875,0.168228149414,,,,,,,,,,,,,,,,
1.19375,0.180658204651,,,,,,,,,,,,,,,,
1.2,0.1936,,,,,,,,,,,,,,,,
1.20625,0.207060548401,,,,,,,,,,,,,,,,
1.2125,0.221046899414,,,,,,,,,,,,,,,,
1.21875,0.235566139221,,,,,,,,,,,,,,,,
1.225,0.250625390625,,,,,,,,,,,,,,,,
1.23125,0.266231813049,,,,,,,,,,,,,,,,
1.2375,0.282392602539,,,,,,,,,,,,,,,,
1.24375,0.29911499176,,,,,,,,,,,,,,,,
1.25,0.31640625,,,,,,,,,,,,,,,,
1.25625,0.334273683167,,,,,,,,,,,,,,,,
1.2625,0.352724633789,,,,,,,,,,,,,,,,
1.26875,0.371766481018,,,,,,,,,,,,,,,,
1.275,0.391406640625,,,,,,,,,,,,,,,,
1.28125,0.411652565002,,,,,,,,,,,,,,,,
1.2875,0.432511743164,,,,,,,,,,,,,,,,
1.29375,0.453991700745,,,,,,,,,,,,,,,,
1.3,0.4761,,,,,,,,,,,,,,,,
1.30625,0.498844239807,,,,,,,,,,,,,,,,
1.3125,0.522232055664,,,,,,,,,,,,,,,,
1.31875,0.54627111969,,,,,,,,,,,,,,,,
1.325,0.570969140625,,,,,,,,,,,,,,,,
1.33125,0.596333863831,,,,,,,,,,,,,,,,
1.3375,0.622373071289,,,,,,,,,,,,,,,,
1.34375,0.649094581604,,,,,,,,,,,,,,,,
1.35,0.67650625,,,,,,,,,,,,,,,,
1.35625,0.704615968323,,,,,,,,,,,,,,,,
1.3625,0.733431665039,,,,,,,,,,,,,,,,
1.36875,0.762961305237,,,,,,,,,,,,,,,,
1.375,0.793212890625,,,,,,,,,,,,,,,,
1.38125,0.824194459534,,,,,,,,,,,,,,,,
1.3875,0.855914086914,,,,,,,,,,,,,,,,
1.39375,0.888379884338,,,,,,,,,,,,,,,,
1.4,0.9216,,,,,,,,,,,,,,,,
1.40625,0.955582618713,,,,,,,,,,,,,,,,
1.4125,0.990335961914,,,,,,,,,,,,,,,,
1.41875,1.02586828766,,,,,,,,,,,,,,,,
1.425,1.06218789063,,,,,,,,,,,,,,,,
1.43125,1.09930310211,,,,,,,,,,,,,,,,
1.4375,1.13722229004,,,,,,,,,,,,,,,,
1.44375,1.17595385895,,,,,,,,,,,,,,,,
1.45,1.21550625,,,,,,,,,,,,,,,,
1.45625,1.25588794098,,,,,,,,,,,,,,,,
1.4625,1.29710744629,,,,,,,,,,,,,,,,
1.46875,1.33917331696,,,,,,,,,,,,,,,,
1.475,1.38209414063,,,,,,,,,,,,,,,,
1.48125,1.42587854156,,,,,,,,,,,,,,,,
1.4875,1.47053518066,,,,,,,,,,,,,,,,
1.49375,1.51607275543,,,,,,,,,,,,,,,,
1.5,1.5625,,,,,,,,,,,,,,,,
1.50625,1.60982568512,,,,,,,,,,,,,,,,
1.5125,1.65805861816,,,,,,,,,,,,,,,,
1.51875,1.70720764313,,,,,,,,,,,,,,,,
1.525,1.75728164063,,,,,,,,,,,,,,,,
1.53125,1.80828952789,,,,,,,,,,,,,,,,
1.5375,1.86024025879,,,,,,,,,,,,,,,,
1.54375,1.91314282379,,,,,,,,,,,,,,,,
1.55,1.96700625,,,,,,,,,,,,,,,,
1.55625,2.02183960114,,,,,,,,,,,,,,,,
1.5625,2.07765197754,,,,,,,,,,,,,,,,
1.56875,2.13445251617,,,,,,,,,,,,,,,,
1.575,2.19225039063,,,,,,,,,,,,,,,,
1.58125,2.2510548111,,,,,,,,,,,,,,,,
1.5875,2.31087502441,,,,,,,,,,,,,,,,
1.59375,2.37172031403,,,,,,,,,,,,,,,,
1.6,2.4336,,,,,,,,,,,,,,,,
1.60625,2.49652343903,,,,,,,,,,,,,,,,
1.6125,2.56050002441,,,,,,,,,,,,,,,,
1.61875,2.6255391861,,,,,,,,,,,,,,,,
1.625,2.69165039062,,,,,,,,,,,,,,,,
1.63125,2.75884314117,,,,,,,,,,,,,,,,
1.6375,2.82712697754,,,,,,,,,,,,,,,,
1.64375,2.89651147614,,,,,,,,,,,,,,,,
1.65,2.96700625,,,,,,,,,,,,,,,,
1.65625,3.03862094879,,,,,,,,,,,,,,,,
1.6625,3.11136525879,,,,,,,,,,,,,,,,
1.66875,3.18524890289,,,,,,,,,,,,,,,,
1.675,3.26028164062,,,,,,,,,,,,,,,,
1.68125,3.33647326813,,,,,,,,,,,,,,,,
1.6875,3.41383361816,,,,,,,,,,,,,,,,
1.69375,3.49237256012,,,,,,,,,,,,,,,,
1.7,3.5721,,,,,,,,,,,,,,,,
1.70625,3.65302588043,,,,,,,,,,,,,,,,
1.7125,3.73516018066,,,,,,,,,,,,,,,,
1.71875,3.81851291656,,,,,,,,,,,,,,,,
1.725,3.90309414063,,,,,,,,,,,,,,,,
1.73125,3.98891394196,,,,,,,,,,,,,,,,
1.7375,4.07598244629,,,,,,,,,,,,,,,,
1.74375,4.16430981598,,,,,,,,,,,,,,,,
1.75,4.25390625,,,,,,,,,,,,,,,,
1.75625,4.34478198395,,,,,,,,,,,,,,,,
1.7625,4.43694729004,,,,,,,,,,,,,,,,
1.76875,4.53041247711,,,,,,,,,,,,,,,,
1.775,4.62518789063,,,,,,,,,,,,,,,,
1.78125,4.72128391266,,,,,,,,,,,,,,,,
1.7875,4.81871096191,,,,,,,,,,,,,,,,
1.79375,4.91747949371,,,,,,,,,,,,,,,,
1.8,5.0176,,,,,,,,,,,,,,,,
1.80625,5.11908300934,,,,,,,,,,,,,,,,
1.8125,5.22193908691,,,,,,,,,,,,,,,,
1.81875,5.32617883453,,,,,,,,,,,,,,,,
1.825,5.43181289063,,,,,,,,,,,,,,,,
1.83125,5.53885193024,,,,,,,,,,,,,,,,
1.8375,5.64730666504,,,,,,,,,,,,,,,,
1.84375,5.75718784332,,,,,,,,,,,,,,,,
1.85,5.86850625,,,,,,,,,,,,,,,,
1.85625,5.9812727066,,,,,,,,,,,,,,,,
1.8625,6.09549807129,,,,,,,,,,,,,,,,
1.86875,6.21119323883,,,,,,,,,,,,,,,,
1.875,6.32836914062,,,,,,,,,,,,,,,,
1.88125,6.44703674469,,,,,,,,,,,,,,,,
1.8875,6.56720705566,,,,,,,,,,,,,,,,
1.89375,6.68889111481,,,,,,,,,,,,,,,,
1.9,6.8121,,,,,,,,,,,,,,,,
1.90625,6.93684482574,,,,,,,,,,,,,,,,
1.9125,7.06313674316,,,,,,,,,,,,,,,,
1.91875,7.19098694,,,,,,,,,,,,,,,,
1.925,7.32040664062,,,,,,,,,,,,,,,,
1.93125,7.45140710602,,,,,,,,,,,,,,,,
1.9375,7.58399963379,,,,,,,,,,,,,,,,
1.94375,7.71819555817,,,,,,,,,,,,,,,,
1.95,7.85400625,,,,,,,,,,,,,,,,
1.95625,7.99144311676,,,,,,,,,,,,,,,,
1.9625,8.13051760254,,,,,,,,,,,,,,,,
1.96875,8.27124118805,,,,,,,,,,,,,,,,
1.975,8.41362539063,,,,,,,,,,,,,,,,
1.98125,8.55768176422,,,,,,,,,,,,,,,,
1.9875,8.70342189941,,,,,,,,,,,,,,,,
1.99375,8.8508574234,,,,,,,,,,,,,,,,
2,9,,,,,,,,,,,,,,,,
2.00625,9.15086132965,,,,,,,,,,,,,,,,
2.0125,9.30345314941,,,,,,,,,,,,,,,,
2.01875,9.45778723297,,,,,,,,,,,,,,,,
2.025,9.61387539063,,,,,,,,,,,,,,,,
2.03125,9.7717294693,,,,,,,,,,,,,,,,
2.0375,9.93136135254,,,,,,,,,,,,,,,,
2.04375,10.0927829605,,,,,,,,,,,,,,,,
2.05,10.25600625,,,,,,,,,,,,,,,,
2.05625,10.4210432144,,,,,,,,,,,,,,,,
2.0625,10.5879058838,,,,,,,,,,,,,,,,
2.06875,10.7566063248,,,,,,,,,,,,,,,,
2.075,10.9271566406,,,,,,,,,,,,,,,,
2.08125,11.0995689713,,,,,,,,,,,,,,,,
2.0875,11.2738554932,,,,,,,,,,,,,,,,
2.09375,11.4500284195,,,,,,,,,,,,,,,,
2.1,11.6281,,,,,,,,,,,,,,,,
2.10625,11.8080825211,,,,,,,,,,,,,,,,
2.1125,11.9899883057,,,,,,,,,,,,,,,,
2.11875,12.1738297134,,,,,,,,,,,,,,,,
2.125,12.3596191406,,,,,,,,,,,,,,,,
2.13125,12.5473690201,,,,,,,,,,,,,,,,
2.1375,12.7370918213,,,,,,,,,,,,,,,,
2.14375,12.9288000504,,,,,,,,,,,,,,,,
2.15,13.12250625,,,,,,,,,,,,,,,,
2.15625,13.3182229996,,,,,,,,,,,,,,,,
2.1625,13.515962915,,,,,,,,,,,,,,,,
2.16875,13.715738649,,,,,,,,,,,,,,,,
2.175,13.9175628906,,,,,,,,,,,,,,,,
2.18125,14.1214483658,,,,,,,,,,,,,,,,
2.1875,14.3274078369,,,,,,,,,,,,,,,,
2.19375,14.5354541031,,,,,,,,,,,,,,,,
2.2,14.7456,,,,,,,,,,,,,,,,
2.20625,14.9578584,,,,,,,,,,,,,,,,
2.2125,15.1722422119,,,,,,,,,,,,,,,,
2.21875,15.3887643814,,,,,,,,,,,,,,,,
2.225,15.6074378906,,,,,,,,,,,,,,,,
2.23125,15.8282757584,,,,,,,,,,,,,,,,
2.2375,16.05129104,,,,,,,,,,,,,,,,
2.24375,16.2764968277,,,,,,,,,,,,,,,,
2.25,16.50390625,,,,,,,,,,,,,,,,
2.25625,16.7335324722,,,,,,,,,,,,,,,,
2.2625,16.9653886963,,,,,,,,,,,,,,,,
2.26875,17.1994881607,,,,,,,,,,,,,,,,
2.275,17.4358441406,,,,,,,,,,,,,,,,
2.28125,17.6744699478,,,,,,,,,,,,,,,,
2.2875,17.9153789307,,,,,,,,,,,,,,,,
2.29375,18.1585844742,,,,,,,,,,,,,,,,
2.3,18.4041,,,,,,,,,,,,,,,,
2.30625,18.6519389664,,,,,,,,,,,,,,,,
2.3125,18.9021148682,,,,,,,,,,,,,,,,
2.31875,19.1546412369,,,,,,,,,,,,,,,,
2.325,19.4095316406,,,,,,,,,,,,,,,,
2.33125,19.6667996841,,,,,,,,,,,,,,,,
2.3375,19.9264590088,,,,,,,,,,,,,,,,
2.34375,20.1885232925,,,,,,,,,,,,,,,,
2.35,20.45300625,,,,,,,,,,,,,,,,
2.35625,20.7199216324,,,,,,,,,,,,,,,,
2.3625,20.9892832275,,,,,,,,,,,,,,,,
2.36875,21.2611048599,,,,,,,,,,,,,,,,
2.375,21.5354003906,,,,,,,,,,,,,,,,
2.38125,21.8121837173,,,,,,,,,,,,,,,,
2.3875,22.0914687744,,,,,,,,,,,,,,,,
2.39375,22.3732695328,,,,,,,,,,,,,,,,
2.4,22.6576,,,,,,,,,,,,,,,,
2.40625,22.9444742203,,,,,,,,,,,,,,,,
2.4125,23.2339062744,,,,,,,,,,,,,,,,
2.41875,23.5259102798,,,,,,,,,,,,,,,,
2.425,23.8205003906,,,,,,,,,,,,,,,,
2.43125,24.1176907974,,,,,,,,,,,,,,,,
2.4375,24.4174957275,,,,,,,,,,,,,,,,
2.44375,24.7199294449,,,,,,,,,,,,,,,,
2.45,25.02500625,,,,,,,,,,,,,,,,
2.45625,25.33274048,,,,,,,,,,,,,,,,
2.4625,25.6431465088,,,,,,,,,,,,,,,,
2.46875,25.9562387466,,,,,,,,,,,,,,,,
2.475,26.2720316406,,,,,,,,,,,,,,,,
2.48125,26.5905396744,,,,,,,,,,,,,,,,
2.4875,26.9117773682,,,,,,,,,,,,,,,,
2.49375,27.2357592789,,,,,,,,,,,,,,,,
2.5,27.5625,,,,,,,,,,,,,,,,
